marital-status_Married-civ-spouse,education-num,capital-gain,native-country_United-States,occupation_Exec-managerial,capital-loss,workclass_unknown,hours-per-week,workclass_Self-emp-not-inc,workclass_Private,age,native-country_Mexico,native-country_unknown,workclass_Local-gov,education_HS-grad,occupation_Prof-specialty,workclass_State-gov,native-country_South,occupation_Farming-fishing,education_Assoc-acdm,sex_1
0,10,0,1,0,0,0,10,0,1,19,0,0,0,0,0,0,0,0,0,1
0,7,0,1,0,0,0,25,0,1,18,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,0
0,14,0,1,0,0,0,45,0,1,29,0,0,0,0,1,0,0,0,0,0
1,10,0,1,0,0,0,45,0,1,37,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,50,0,1,50,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,1,10,0,0,19,0,0,0,0,0,0,0,0,0,1
0,6,0,1,0,2238,0,35,0,1,28,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,1,7,0,0,43,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,35,0,1,23,0,0,0,0,0,0,0,0,0,0
1,4,0,1,0,0,0,40,0,1,47,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,35,0,1,21,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,12,0,1,19,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,0,50,0,0,47,0,0,1,0,1,0,0,0,0,0
1,14,0,1,0,0,0,40,0,0,36,0,0,0,0,1,0,0,0,0,1
1,13,0,1,0,2415,0,60,0,0,62,0,0,0,0,0,0,0,1,0,1
1,9,0,1,0,0,0,40,0,1,65,0,0,0,1,0,0,0,0,0,1
1,15,0,1,0,1902,0,45,1,0,46,0,0,0,0,1,0,0,0,0,1
0,7,6849,1,0,0,0,40,0,1,35,0,0,0,0,0,0,0,0,0,1
1,5,0,1,0,0,0,40,0,1,50,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,6,0,1,20,0,0,0,0,0,0,0,0,0,0
0,7,0,1,0,0,0,16,0,1,17,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,1740,0,40,0,1,33,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,1,40,0,0,57,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,0,50,1,0,53,0,0,0,0,1,0,0,0,0,1
1,13,0,1,0,0,0,40,0,0,47,0,0,0,0,0,0,0,0,0,1
1,14,0,1,0,0,0,35,0,0,62,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,35,0,0,0,1,0,0,0,0,0,1
0,13,0,1,0,0,0,43,0,1,27,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,50,0,1,23,0,0,0,1,0,0,0,0,0,1
0,14,0,1,0,1504,0,45,0,1,27,0,0,0,0,1,0,0,0,0,0
0,11,0,1,0,0,0,40,0,1,39,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,0,38,0,1,25,0,0,0,0,0,0,0,0,0,0
0,10,0,1,1,0,0,20,0,1,24,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,1,23,0,0,0,1,0,0,0,0,0,1
1,13,0,1,0,0,0,35,0,1,29,0,0,0,0,1,0,0,0,0,0
1,13,0,1,0,0,0,38,0,1,30,0,0,0,0,1,0,0,0,0,0
0,9,0,0,0,0,0,45,0,1,34,0,0,0,1,0,0,0,0,0,1
0,6,0,1,0,0,0,40,0,1,32,0,0,0,0,0,0,0,0,0,0
0,7,0,1,0,1602,0,23,0,1,18,0,0,0,0,0,0,0,0,0,1
0,11,0,1,0,0,0,35,0,1,20,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,0,45,0,0,38,0,0,0,0,1,1,0,0,0,1
0,8,0,1,0,0,0,20,0,1,18,0,0,0,0,0,0,0,0,0,0
1,5,0,1,0,0,0,40,0,1,41,0,0,0,0,0,0,0,0,0,1
0,11,0,1,0,0,0,50,0,1,21,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,48,0,0,36,0,0,0,1,0,1,0,0,0,1
0,10,0,1,0,0,0,30,0,1,61,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,0,0,48,0,1,30,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,1,26,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,40,0,1,27,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,45,0,1,45,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,38,0,1,47,0,0,0,1,0,0,0,0,0,0
0,10,0,1,0,0,0,10,0,1,19,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,55,0,1,29,0,0,0,1,0,0,0,0,0,0
1,9,0,1,1,0,0,70,0,0,51,0,0,0,1,0,0,0,0,0,1
1,12,0,1,0,0,0,60,0,0,34,0,0,1,0,1,0,0,0,1,1
1,9,3908,1,0,0,0,45,1,0,42,0,0,0,1,0,0,0,0,0,1
0,3,0,0,0,0,0,40,0,1,26,1,0,0,0,0,0,0,1,0,1
0,10,0,1,0,0,0,15,0,0,20,0,0,0,0,0,1,0,0,0,1
0,12,0,1,0,0,0,50,0,1,43,0,0,0,0,1,0,0,0,1,1
0,10,0,1,0,0,0,20,0,1,20,0,0,0,0,0,0,0,0,0,0
1,9,0,1,1,0,0,50,0,1,27,0,0,0,1,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,0,46,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,39,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,49,0,1,33,0,0,0,0,0,0,0,0,0,1
1,11,0,1,0,0,0,32,0,1,42,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,25,0,1,23,0,0,0,1,0,0,0,0,0,1
1,13,0,1,1,0,0,42,0,1,29,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,60,0,1,27,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,35,1,0,43,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,23,0,0,0,0,0,0,0,0,0,1
0,14,0,1,0,0,0,44,0,0,40,0,0,1,0,1,0,0,0,0,0
1,10,0,1,0,0,0,61,0,0,35,0,0,1,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,30,0,0,0,1,0,0,0,0,0,1
1,7,0,1,0,0,0,40,0,1,59,0,0,0,0,0,0,0,0,0,1
1,10,2290,1,1,0,0,40,1,0,65,0,0,0,0,0,0,0,0,0,1
1,14,0,1,0,0,0,60,0,1,28,0,0,0,0,1,0,0,0,0,1
1,13,0,1,0,0,0,40,0,1,79,0,0,0,0,0,0,0,0,0,1
1,14,0,1,0,0,0,35,0,0,43,0,0,1,0,1,0,0,0,0,0
1,4,0,1,0,0,0,40,0,1,54,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,62,0,1,27,0,0,0,1,0,0,0,0,0,1
1,13,15024,1,0,0,0,35,0,1,30,0,0,0,0,1,0,0,0,0,1
0,13,0,0,0,0,1,15,0,0,22,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,65,0,1,34,0,0,0,1,0,0,0,0,0,0
0,7,0,1,0,0,0,3,0,1,18,0,0,0,0,1,0,0,0,0,1
1,11,0,1,0,1977,0,15,1,0,40,0,0,0,0,1,0,0,0,0,0
1,5,4508,1,0,0,0,40,0,1,28,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,18,0,0,0,1,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,1,46,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,35,0,1,23,0,0,0,1,0,0,0,0,0,0
1,10,0,1,0,0,1,6,0,0,77,0,0,0,0,0,0,0,0,0,1
1,14,0,1,1,1848,0,40,0,0,41,0,0,0,0,0,0,0,0,0,1
0,10,0,1,1,0,0,50,0,1,48,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,50,0,1,29,0,0,0,0,1,0,0,0,0,1
0,7,0,1,0,0,0,40,0,1,41,0,0,0,0,0,0,0,0,0,0
0,5,0,1,0,0,0,40,0,1,41,0,0,0,0,0,0,0,0,0,1
1,12,0,1,0,0,0,55,0,1,34,0,0,0,0,1,0,0,0,1,1
0,12,0,1,0,0,0,50,1,0,49,0,0,0,0,0,0,0,0,1,1
0,9,0,1,0,0,0,50,0,1,49,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,30,0,0,0,1,0,0,0,0,0,1
0,13,0,1,0,0,0,40,0,1,28,0,0,0,0,0,0,0,0,0,1
1,13,0,1,1,0,0,40,0,0,62,0,0,0,0,0,1,0,0,0,1
1,10,0,1,0,0,0,52,0,1,41,0,0,0,0,1,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,20,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,0,40,0,1,61,0,0,0,0,0,0,0,0,0,1
0,13,0,0,0,0,0,60,0,1,30,0,0,0,0,0,0,0,0,0,1
0,15,0,1,0,0,0,55,0,0,29,0,0,0,0,1,0,0,0,0,0
0,14,0,1,0,1590,0,45,0,1,50,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,0,44,0,0,0,1,0,0,0,0,0,1
1,13,0,1,0,0,0,45,0,1,25,0,0,0,0,1,0,0,0,0,1
0,11,0,1,0,0,0,40,0,1,62,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,40,0,1,57,0,0,0,0,0,0,0,0,0,0
0,13,0,1,1,0,0,45,0,1,35,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,40,0,1,26,0,0,0,0,0,0,0,0,0,0
1,4,0,1,0,0,0,40,0,1,60,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,1,22,0,0,0,0,0,0,0,0,0,1
0,14,0,0,0,0,0,50,0,0,62,0,1,1,0,1,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,26,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,20,0,1,26,0,0,0,0,0,0,0,0,0,1
1,13,7688,1,0,0,0,40,0,1,44,0,0,0,0,0,0,0,0,0,1
0,13,0,1,1,0,0,40,0,1,32,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,50,1,0,66,0,0,0,0,0,0,0,0,0,1
0,1,0,1,0,0,0,30,0,1,24,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,25,0,1,19,0,0,0,0,0,0,0,0,0,1
1,13,0,1,1,0,0,50,0,0,54,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,37,0,0,0,1,0,0,0,0,0,1
1,13,0,1,1,0,0,50,0,1,38,0,0,0,0,0,0,0,0,0,1
1,13,0,0,0,0,0,50,1,0,37,0,1,0,0,0,0,0,0,0,1
0,10,0,1,0,0,1,35,0,0,22,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,25,0,1,34,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,15,1,0,35,0,0,0,1,0,0,0,0,0,1
1,14,0,1,0,0,0,40,0,0,42,0,0,0,0,1,0,0,0,0,1
1,13,0,1,1,0,0,40,0,0,47,0,0,0,0,0,0,0,0,0,0
0,13,0,1,0,0,0,80,0,0,29,0,0,0,0,1,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,34,0,0,0,1,0,0,0,0,0,1
1,13,0,1,0,0,0,70,0,0,38,0,0,0,0,1,0,0,0,0,1
0,9,0,1,1,0,0,40,0,0,62,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,35,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,37,0,0,0,1,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,1,47,0,0,0,1,0,0,0,1,0,1
1,10,0,1,0,0,0,40,0,1,37,0,0,0,0,0,0,0,0,0,1
0,11,0,1,0,0,0,30,0,1,22,0,0,0,0,0,0,0,0,0,0
1,7,0,1,0,0,0,40,0,0,60,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,1,31,0,0,0,0,0,0,0,0,0,1
1,6,1797,1,0,0,1,30,0,0,74,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,63,0,0,0,1,0,0,0,0,0,1
1,7,0,1,0,0,0,40,0,1,30,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,1,30,0,0,44,0,0,0,1,0,0,0,0,0,1
1,15,15024,1,0,0,0,40,0,0,40,0,0,0,0,1,0,0,0,0,1
1,10,0,1,0,0,0,60,1,0,35,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,0,50,0,0,1,0,0,0,0,0,0,1
0,10,0,1,0,0,0,10,0,1,18,0,0,0,0,0,0,0,0,0,0
1,11,0,1,0,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,1
1,4,0,1,0,0,0,70,1,0,59,0,0,0,0,0,0,0,1,0,1
0,7,0,1,0,0,0,20,0,1,17,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,47,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,1,50,0,0,51,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,40,0,1,26,0,0,0,0,1,0,0,0,0,1
1,10,0,0,0,0,0,40,0,0,32,0,0,1,0,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,1,55,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,0,36,0,0,0,0,0,1,0,0,0,0
1,9,0,1,0,0,0,40,0,1,54,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,1602,1,30,0,0,19,0,0,0,1,0,0,0,0,0,0
0,14,0,1,1,0,0,45,0,1,32,0,0,0,0,0,0,0,0,0,0
1,16,0,1,1,0,0,40,0,0,52,0,0,1,0,0,0,0,0,0,1
0,9,0,0,0,0,0,28,0,1,39,0,0,0,1,0,0,0,0,0,0
0,9,0,1,1,0,0,45,0,0,39,0,0,0,1,0,0,0,0,0,0
1,9,0,1,1,0,0,50,1,0,59,0,0,0,1,0,0,0,0,0,1
0,13,0,1,0,0,0,40,0,0,55,0,0,0,0,1,0,0,0,0,1
1,9,0,1,0,0,0,60,1,0,54,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,31,0,0,0,1,0,0,0,0,0,1
0,7,0,1,0,0,1,25,0,0,19,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,30,0,0,0,1,0,0,0,0,0,0
0,13,0,1,1,0,0,40,0,0,47,0,0,0,0,0,0,0,0,0,0
0,12,0,1,1,0,0,40,0,1,31,0,0,0,0,0,0,0,0,1,1
0,13,0,0,0,0,0,47,1,0,32,0,0,0,0,0,0,0,0,0,1
0,11,0,1,0,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,31,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,32,0,0,0,1,0,0,0,0,0,1
0,9,0,0,0,0,0,35,0,1,46,1,0,0,1,0,0,0,0,0,1
0,9,0,0,0,0,0,20,0,1,29,0,0,0,1,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,0,41,0,0,0,1,0,1,0,0,0,1
1,9,0,1,1,0,0,60,0,1,39,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,20,0,1,34,0,0,0,1,0,0,0,0,0,0
0,13,0,1,0,0,0,24,0,1,23,0,0,0,0,0,0,0,0,0,1
1,14,0,1,0,0,0,65,0,0,53,0,0,0,0,0,0,0,0,0,1
0,9,0,0,0,0,0,40,1,0,45,0,0,0,1,0,0,0,0,0,1
1,13,0,1,0,0,1,10,0,0,34,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,47,0,0,0,1,0,0,0,0,0,0
1,4,0,1,0,0,1,60,0,0,24,0,0,0,0,0,0,0,0,0,1
0,14,4687,1,0,0,0,35,0,1,42,0,0,0,0,0,0,0,0,0,0
1,10,3137,1,0,0,0,40,0,1,53,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,55,0,0,38,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,70,0,1,26,0,0,0,1,0,0,0,0,0,1
0,7,0,1,0,0,0,20,0,1,18,0,0,0,0,0,0,0,0,0,1
0,6,0,1,0,0,0,40,0,1,43,0,0,0,0,0,0,0,0,0,0
0,13,0,1,0,0,0,32,0,1,26,0,0,0,0,0,0,0,0,0,0
0,13,0,1,0,0,0,40,0,1,47,0,0,0,0,0,0,0,0,0,0
1,11,0,1,0,0,0,65,0,1,26,0,0,0,0,0,0,0,0,0,1
1,10,2105,1,0,0,1,20,0,0,21,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,1726,0,38,0,0,32,0,0,0,0,0,1,0,0,0,0
1,16,7688,1,0,0,0,55,0,0,48,0,0,0,0,1,0,0,0,0,1
0,14,15020,1,1,0,0,60,0,1,39,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,0,40,0,0,58,0,0,0,0,1,0,0,0,0,1
0,4,0,1,0,0,0,60,1,0,55,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,55,0,1,40,0,0,0,1,0,0,0,1,0,1
0,9,0,1,0,0,0,40,0,1,33,0,0,0,1,0,0,0,0,0,1
0,16,0,1,0,0,0,25,1,0,74,0,0,0,0,1,0,0,0,0,1
0,9,0,1,0,0,0,55,1,0,49,0,0,0,1,0,0,0,1,0,1
0,7,0,0,0,0,0,65,1,0,56,0,0,0,0,0,0,0,0,0,0
0,13,14344,1,0,0,0,40,0,1,29,0,0,0,0,1,0,0,0,0,0
0,12,0,1,0,0,0,48,0,1,25,0,0,0,0,0,0,0,0,1,1
1,8,0,1,0,0,0,40,0,1,57,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,29,0,0,0,1,1,0,0,0,0,1
0,9,2354,1,0,0,0,40,0,1,28,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,59,0,0,0,1,0,0,0,0,0,1
0,13,27828,1,1,0,0,60,0,1,30,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,1,40,0,0,28,0,0,0,1,0,0,0,0,0,0
0,10,0,1,0,0,0,20,0,1,19,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,45,0,1,40,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,40,0,1,28,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,1,55,0,0,48,0,0,0,0,0,0,0,0,0,1
0,10,0,0,0,0,0,10,0,1,20,0,0,0,0,0,0,0,0,0,0
1,13,99999,1,0,0,0,35,0,1,58,0,0,0,0,1,0,0,0,0,0
0,10,0,1,1,0,0,30,0,1,19,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,1,8,0,0,75,0,0,0,1,0,0,0,0,0,0
0,13,0,1,0,0,0,30,0,0,24,0,0,0,0,1,0,0,0,0,0
1,9,0,1,0,0,0,45,0,1,31,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,35,1,0,28,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,45,0,1,41,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,35,0,0,23,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,43,0,1,46,0,0,0,1,0,0,0,0,0,1
0,8,0,1,0,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,50,0,1,34,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,50,0,0,47,0,0,1,0,1,0,0,0,0,1
1,9,0,1,1,2377,0,26,0,1,81,0,0,0,1,0,0,0,0,0,1
0,9,0,0,0,0,0,40,0,1,45,0,0,0,1,0,0,0,0,0,1
0,9,0,0,0,0,0,40,0,1,35,0,0,0,1,0,0,0,0,0,1
0,13,0,1,0,0,0,50,1,0,59,0,0,0,0,1,0,0,0,0,0
1,13,0,1,1,0,0,48,0,0,46,0,0,1,0,0,0,0,0,0,1
1,9,0,1,0,0,0,35,0,1,39,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,23,0,0,0,0,0,0,0,0,0,1
0,12,0,1,0,0,0,40,0,1,25,0,0,0,0,0,0,0,0,1,0
0,2,0,1,0,0,0,40,0,1,37,0,0,0,0,0,0,0,0,0,1
1,10,15024,1,1,0,0,50,0,0,49,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,48,0,1,25,0,0,0,1,0,0,0,0,0,1
1,13,0,1,0,0,0,60,0,1,32,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,0,34,0,0,1,0,0,0,0,0,0,1
1,13,0,1,1,0,0,40,0,1,40,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,33,0,0,0,1,0,0,0,0,0,0
1,4,0,1,0,0,1,20,0,0,78,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,43,0,1,31,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,25,0,1,61,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,22,0,0,0,1,0,0,0,0,0,1
1,11,0,0,0,0,0,40,0,1,29,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,37,0,0,0,1,0,0,0,0,0,1
0,7,0,1,0,0,0,40,0,1,35,0,0,0,0,0,0,0,0,0,0
1,14,15024,1,1,0,0,60,0,0,52,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,1,30,0,0,37,0,0,0,1,0,0,0,0,0,0
0,7,0,1,0,0,0,20,0,1,18,0,0,0,0,0,0,0,0,0,1
1,6,0,1,0,0,0,48,0,1,37,0,0,0,0,0,0,0,0,0,1
1,15,0,1,0,0,0,40,0,1,46,0,0,0,0,1,0,0,0,0,1
0,7,0,1,0,0,1,40,0,0,25,0,0,0,0,0,0,0,0,0,1
1,13,0,1,1,0,0,40,0,0,47,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,60,0,1,55,0,0,0,0,1,0,0,0,0,1
1,10,0,0,0,1740,0,40,0,1,32,0,1,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,50,0,0,25,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,0,50,0,0,0,1,0,1,0,0,0,0
0,8,0,1,0,0,0,20,0,1,18,0,0,0,0,0,0,0,0,0,1
0,5,0,0,0,0,0,40,0,1,25,1,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,40,0,1,23,0,0,0,0,1,0,0,0,0,0
1,9,0,1,0,0,1,40,0,0,51,0,0,0,1,0,0,0,0,0,1
1,9,2829,1,0,0,0,65,1,0,47,0,0,0,1,0,0,0,1,0,1
0,9,0,1,0,0,0,40,0,1,37,0,0,0,1,0,0,0,0,0,1
0,10,25236,1,0,0,0,25,0,1,37,0,0,0,0,0,0,0,0,0,0
0,3,0,0,0,0,0,40,0,1,27,0,1,0,0,0,0,0,0,0,1
0,7,0,1,0,0,0,25,0,1,19,0,0,0,0,0,0,0,0,0,0
1,8,0,1,0,0,0,40,0,0,52,0,0,1,0,0,0,0,0,0,1
1,11,0,1,0,0,0,45,1,0,25,0,0,0,0,0,0,0,0,0,0
0,8,0,1,0,0,1,40,0,0,17,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,21,0,0,0,1,0,0,0,0,0,0
1,11,0,1,0,0,0,60,1,0,41,0,0,0,0,0,0,0,1,0,1
1,9,7688,1,0,0,0,40,0,1,55,0,0,0,1,0,0,0,0,0,1
0,6,0,1,0,0,1,40,0,0,20,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,1,24,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,38,0,0,41,0,0,0,0,1,0,0,0,0,1
0,10,0,1,0,0,0,35,0,1,23,0,0,0,0,0,0,0,0,0,0
1,9,0,1,1,0,0,40,0,1,33,0,0,0,1,0,0,0,0,0,0
0,13,0,1,1,0,0,45,0,1,29,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,40,0,0,50,0,0,0,0,0,1,0,0,0,0
0,7,0,0,0,0,0,60,0,0,37,0,1,0,0,0,0,0,0,0,1
1,11,7688,1,0,0,0,40,0,1,48,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,40,0,1,40,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,1669,0,70,0,1,30,0,0,0,1,0,0,0,0,0,0
1,7,0,1,0,0,0,20,0,1,65,0,0,0,0,0,0,0,0,0,1
1,13,0,1,1,0,0,48,0,0,44,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,45,0,1,32,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,65,0,1,41,0,0,0,0,0,0,0,0,0,1
1,4,0,1,0,0,0,55,0,1,28,0,0,0,0,1,0,0,0,0,1
1,11,7298,1,0,0,0,48,0,0,44,0,0,0,0,0,0,0,0,0,1
0,12,0,1,0,0,0,55,0,0,39,0,0,1,0,0,0,0,0,1,0
0,9,0,1,0,0,0,40,0,1,59,0,0,0,1,0,0,0,0,0,0
1,14,0,0,1,0,0,60,0,1,31,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,34,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,20,0,0,0,1,0,0,0,0,0,1
1,13,0,1,0,0,0,40,0,1,33,0,0,0,0,1,0,0,0,0,1
1,16,0,1,0,0,0,65,0,1,52,0,0,0,0,1,0,0,0,0,1
0,12,0,1,0,0,0,44,0,1,31,0,0,0,0,0,0,0,0,1,0
1,9,0,1,0,0,0,43,0,1,39,0,0,0,1,0,0,0,0,0,1
1,9,0,1,1,0,0,45,0,1,35,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,2129,0,40,1,0,37,0,0,0,1,0,0,0,0,0,1
1,15,0,1,0,0,0,32,1,0,44,0,0,0,0,1,0,0,0,0,1
0,12,0,1,0,0,0,65,0,1,28,0,0,0,0,0,0,0,0,1,1
0,7,0,1,0,0,0,15,0,1,17,0,0,0,0,0,0,0,0,0,0
0,13,0,1,0,0,0,60,0,1,23,0,0,0,0,0,0,0,0,0,0
1,9,15024,1,0,0,0,80,0,1,35,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,20,0,1,19,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,30,0,0,0,1,0,0,0,0,0,1
0,13,0,1,0,0,0,40,0,1,27,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,1,50,0,0,29,0,0,0,1,0,0,0,0,0,1
0,11,10520,0,1,0,0,65,0,1,27,0,0,0,0,0,0,0,0,0,1
1,9,4386,1,1,0,0,45,0,1,37,0,0,0,1,0,0,0,0,0,1
1,11,0,1,0,0,0,50,0,1,44,0,0,0,0,1,0,0,0,0,1
1,13,3103,1,1,0,0,55,0,1,34,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,43,0,0,0,1,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,41,0,0,0,1,0,0,0,0,0,1
